used_pin_number,distance_from_home,online_order,ratio_to_median_purchase_price,fraud
1.0,29.54448109,1.0,2.201599172,0
0.0,3.870813541,1.0,5.290720868,1
0.0,5.827016698,1.0,0.216425825,0
0.0,2.991962988,0.0,0.269455614,0
0.0,12.10910186,0.0,0.324632693,0
0.0,47.49704762,0.0,2.109710991,0
1.0,13.45377569,1.0,3.581087188,0
0.0,17.80279092,1.0,0.517705787,0
0.0,7.914376135,1.0,1.236237143,0
0.0,1.732940953,1.0,5.918915092,1
0.0,5.346336378,1.0,1.234061024,0
0.0,18.86004443,1.0,0.228267482,0
0.0,95.60129466,1.0,0.213458593,0
0.0,5.679188265,0.0,0.291466827,0
0.0,28.63127789,1.0,1.132651955,1
0.0,4.031430599,1.0,1.021679327,0
0.0,89.13762272,0.0,1.040103939,0
0.0,7.676372895,1.0,1.074858402,0
0.0,13.39525423,0.0,2.2898217,0
1.0,10.17212588,0.0,2.540237748,0
0.0,12.38191905,0.0,1.557377886,0
0.0,3.325856768,0.0,1.456917386,0
0.0,47.57379646,1.0,1.022023507,0
1.0,1.97162396,1.0,0.35489184,0
0.0,34.47653154,1.0,0.270559141,0
0.0,46.57972542,1.0,1.992105155,0
0.0,7.192208383,0.0,2.290488899,0
0.0,3.11950509,0.0,1.640812786,0
0.0,29.9702397,1.0,2.020540519,0
0.0,23.87857726,1.0,0.18540561,0
0.0,1.69040658,1.0,3.022888199,0
0.0,6.705741765,1.0,0.099219704,0
0.0,3.317142243,1.0,0.982817341,0
0.0,12.36400584,1.0,2.063092894,0
0.0,3.867173212,0.0,0.995585309,0
0.0,54.46664585,0.0,0.229566101,0
0.0,8.623122056,1.0,1.311942454,0
0.0,12.26902788,1.0,0.259040434,1
0.0,0.761266394,0.0,0.380597646,0
0.0,50.18531821,1.0,6.139367238,1
0.0,3.168263978,1.0,0.765999458,0
0.0,10.95820015,1.0,0.897471676,0
0.0,63.02487907,0.0,0.094982403,0
0.0,1.639816976,1.0,0.987977747,0
0.0,3.93986927,0.0,3.310955638,0
0.0,2.641899311,1.0,2.077619366,0
0.0,6.607647163,0.0,0.884340791,0
0.0,43.70960429,1.0,1.020546274,0
0.0,2.034998236,1.0,0.60009194,0
1.0,32.56887663,1.0,0.069369906,0
0.0,34.26387607,0.0,1.039680932,0
0.0,2.78336446,1.0,0.355191264,0
0.0,10.34282456,0.0,3.631070809,0
0.0,16.13323628,1.0,0.737817085,0
0.0,115.9519537,1.0,3.476727719,0
0.0,3.27958686,1.0,10.85130199,1
0.0,17.19957341,0.0,1.215116534,0
0.0,15.56405631,1.0,0.987554798,0
0.0,5.996123329,1.0,0.843995861,0
0.0,17.15764487,1.0,0.169008897,0
1.0,4.632494254,1.0,0.32879492,0
1.0,0.562412919,1.0,0.521662299,0
0.0,30.87515282,1.0,0.553027637,0
0.0,4.552621464,1.0,0.274277346,0
0.0,9.790250394,0.0,0.42004953,0
0.0,6.243182729,1.0,2.775993573,0
0.0,33.43317254,1.0,0.402939035,0
1.0,52.45369635,0.0,1.718058839,0
1.0,7.149946435,0.0,0.89541733,0
1.0,92.15397202,0.0,0.848604601,0
0.0,1.621501173,1.0,1.074055023,0
0.0,1.434259975,1.0,0.546860766,0
1.0,47.55612345,1.0,0.464231094,0
0.0,43.19743835,1.0,2.954924761,0
0.0,32.88581961,0.0,0.614364762,0
0.0,12.65996125,0.0,4.916616165,0
0.0,34.87368928,0.0,1.705220742,0
0.0,5.318649561,1.0,1.328966875,0
0.0,68.64685868,1.0,4.314376898,1
0.0,4.474505909,1.0,1.232075203,0
1.0,2.763212851,0.0,2.606899518,0
0.0,19.10914384,1.0,0.533803751,0
0.0,3.977274449,1.0,2.30259642,0
1.0,200.6152693,0.0,3.046330711,0
0.0,6.120825713,1.0,0.858079365,0
0.0,13.04016331,0.0,0.40248259,0
0.0,55.04727753,1.0,1.3978719,0
0.0,10.25521962,1.0,6.758619778,1
0.0,3.420403267,1.0,0.381889698,0
0.0,21.26045938,1.0,0.574933998,0
0.0,1.412885801,0.0,0.581247752,0
0.0,44.50762525,1.0,0.225107157,0
0.0,29.95420221,1.0,3.781657023,0
0.0,18.12369255,1.0,0.352793636,0
0.0,11.7639493,1.0,0.249854615,0
0.0,1.797790551,1.0,6.456614435,1
0.0,190.1906102,1.0,0.88682113,1
0.0,3.447592859,1.0,0.296680179,0
1.0,3.301089848,0.0,5.785523614,0
0.0,40.46776206,1.0,0.367163493,0
1.0,5.985407736,1.0,0.157724933,0
0.0,29.12428305,1.0,2.573468415,0
0.0,1.733904153,0.0,2.35474129,0
0.0,166.5472262,1.0,5.308456514,1
0.0,60.72626689,0.0,1.473417997,0
0.0,0.462700554,1.0,1.300964018,0
0.0,119.146138,1.0,0.579366991,1
0.0,60.5205818,1.0,1.237005659,0
0.0,1.473315707,1.0,0.790880826,0
0.0,2.539935235,1.0,2.107764592,0
0.0,1.374347647,0.0,0.91447279,0
0.0,0.742978448,1.0,0.248262509,0
0.0,9.789814698,1.0,5.49274069,1
0.0,9.265508947,1.0,0.462737848,0
0.0,3.027684044,1.0,2.906694415,0
0.0,31.72260516,0.0,0.738183792,0
0.0,106.8969994,0.0,0.108516757,0
1.0,13.81119135,0.0,0.53514945,0
0.0,12.92754351,1.0,3.568758076,0
0.0,106.7938857,1.0,1.278434672,1
0.0,16.8324859,1.0,0.382631619,0
0.0,2.716314247,0.0,0.360001769,0
0.0,23.97790568,1.0,2.495610864,0
0.0,3.847678914,1.0,5.231722251,1
0.0,19.96708522,1.0,0.564399829,0
0.0,1.808208778,1.0,1.373567388,0
1.0,2.818435246,0.0,0.747773072,0
0.0,35.09675228,1.0,1.106531181,0
0.0,5.749634982,1.0,4.199355381,1
0.0,2.448293773,1.0,0.188505741,0
0.0,1.260456942,0.0,0.845259478,0
0.0,1.560025619,0.0,0.301818974,0
0.0,10.74421594,0.0,0.3541089,0
0.0,10.24497059,0.0,1.16013093,0
0.0,27.91464235,0.0,0.471603558,0
0.0,4.418213638,0.0,0.957250411,0
0.0,15.06714613,1.0,1.121157604,0
0.0,89.17235754,0.0,0.341909631,0
0.0,19.16156666,1.0,0.472367389,0
0.0,58.69542185,1.0,0.199660553,0
0.0,11.52683165,0.0,1.328955784,0
0.0,14.76254569,1.0,1.558548155,0
0.0,5.718438626,1.0,1.117937438,0
0.0,6.802851445,1.0,13.049504070200001,1
0.0,12.71115889,1.0,0.658228525,0
0.0,4.13553528,1.0,0.340195956,0
0.0,119.2024067,0.0,0.335062706,0
0.0,2.564824288,1.0,0.376835903,0
0.0,17.78849181,0.0,1.095220094,0
0.0,113.6704407,1.0,0.322712127,1
0.0,3.536573776,1.0,2.60184171,0
0.0,4.95667399,1.0,1.350491672,0
1.0,139.5100564,1.0,0.46779328,0
0.0,11.19486525,1.0,1.720008094,0
0.0,10.07811321,1.0,8.689253551,1
0.0,61.51142556,1.0,3.6878393,0
1.0,146.0340721,1.0,0.44512968,0
0.0,30.09297246,1.0,5.249299231,1
0.0,24.71300402,0.0,2.061787551,0
0.0,21.95455533,1.0,2.705432993,0
0.0,25.23341864,0.0,5.342719653,0
0.0,1.172718541,1.0,0.283695777,0
0.0,92.41257763,0.0,1.195246783,0
0.0,1.282132132,1.0,0.102286028,0
0.0,68.44451977,0.0,1.047117442,0
0.0,0.592610115,0.0,0.448289523,0
0.0,0.645867946,1.0,2.472512182,0
0.0,16.36217119,1.0,0.524421779,0
0.0,25.17437901,0.0,0.740993306,0
0.0,6.885018658,1.0,0.219090174,0
0.0,5.872435827,1.0,0.597248841,0
0.0,28.6374127,1.0,0.711815116,0
0.0,9.442965173,1.0,0.386930245,0
0.0,12.06698393,1.0,1.92642446,0
0.0,20.70216501,0.0,2.576409917,0
1.0,1.606373322,1.0,0.147751305,0
0.0,2.549926554,1.0,11.17843386,1
0.0,10.36280198,0.0,0.42797902,0
0.0,7.198005956,0.0,0.223109648,0
1.0,32.53763359,1.0,0.170076715,0
0.0,13.21192848,1.0,0.59641864,0
0.0,0.902039781,0.0,0.29139344,0
0.0,23.23532005,1.0,0.08388093,0
1.0,0.576278911,1.0,0.519160923,0
0.0,8.889632205,0.0,3.067969546,0
0.0,2.157635655,0.0,0.285795812,0
0.0,40.43512123,1.0,0.800878396,0
0.0,5.750902068,1.0,9.1157655,1
0.0,1.443724282,0.0,0.828296333,0
0.0,13.32300075,0.0,2.857540892,0
0.0,8.028734132,1.0,2.813608382,0
0.0,8.292496894,1.0,0.404760119,0
0.0,247.9248712,1.0,6.730256075,1
0.0,67.89614605,1.0,2.347723522,0
0.0,2.09206233,1.0,1.26901667,0
0.0,11.49983951,1.0,1.659953219,0
0.0,10.04976036,0.0,1.096081574,0
0.0,7.748364451,1.0,0.139036875,0
0.0,3.816020841,0.0,4.138471816,0
0.0,18.88545057,1.0,4.980954872,1
0.0,0.735849387,1.0,0.307766278,0
1.0,0.912934847,1.0,0.77953126,0
0.0,74.81073264,1.0,0.130364824,0
0.0,6.383060991,1.0,3.188748502,0
0.0,159.6295351,1.0,0.752725529,0
0.0,7.966111259,1.0,1.360826063,0
0.0,10.4060439,1.0,1.853003779,0
0.0,10.20450205,0.0,2.068830798,0
0.0,3.239441317,0.0,0.080506803,0
0.0,27.9137819,1.0,1.967085426,0
0.0,22.5119039,0.0,0.658641428,0
0.0,8.528631945,1.0,0.144131399,0
0.0,50.98175212,1.0,0.265362565,0
0.0,0.912823799,0.0,0.527568635,0
0.0,52.25103487,0.0,0.900845532,0
0.0,5.941938979,1.0,10.71107624,1
1.0,5.032772325,1.0,0.436373552,0
0.0,69.20156522,1.0,1.70886193,0
0.0,14.271741,1.0,0.313810451,0
0.0,2.430277372,1.0,1.498896376,0
0.0,60.28633079,1.0,4.071514037,1
0.0,24.30250645,1.0,0.564639994,0
0.0,25.36192491,1.0,0.402537615,0
1.0,47.21281615,1.0,1.32011489,0
0.0,15.04906577,1.0,0.260138776,0
0.0,0.588056305,1.0,0.365806599,0
0.0,106.0168807,1.0,1.406311576,0
1.0,49.21024944,0.0,2.976554531,0
0.0,8.423268577,1.0,0.829859667,0
0.0,4.301370374,0.0,4.954565777,0
0.0,86.04078997,1.0,2.300781456,0
0.0,30.41391721,1.0,0.572741267,0
0.0,2.998537192,1.0,1.298975962,0
0.0,9.076358528,1.0,1.065431859,0
0.0,5.292554754,0.0,1.366235982,0
0.0,12.62503755,1.0,0.637189001,0
0.0,6.647688324,1.0,8.347145566,1
0.0,3.292320871,1.0,1.906783549,0
0.0,8.684298438,1.0,5.513234268,1
0.0,20.86766301,0.0,4.283432997,0
0.0,1.795317909,0.0,1.835441933,0
0.0,12.52730199,1.0,2.007820461,0
1.0,8.516094877,1.0,0.316934385,0
0.0,3.576605815,1.0,0.42307541,0
0.0,56.38784808,0.0,0.292332146,0
0.0,8.910311262,1.0,1.806193665,0
0.0,107.5762627,1.0,0.362488707,1
0.0,12.32813879,1.0,1.140754015,0
0.0,3.987732483,0.0,1.02641427,0
0.0,0.74053158,1.0,0.693793584,0
0.0,10.44865478,1.0,1.005732469,0
0.0,44.53338768,1.0,0.64570652,0
0.0,2.905281423,1.0,2.463993008,0
0.0,3.902750943,1.0,3.527008031,0
1.0,4.873273467,1.0,9.352234638,0
0.0,2.541026532,1.0,1.174461971,0
0.0,11.50617349,1.0,1.404795147,0
0.0,2.518675123,1.0,0.481601615,0
0.0,36.36973738,0.0,1.171995269,0
0.0,26.16523206,1.0,1.879386098,0
0.0,2.816523579,0.0,0.473043893,0
0.0,34.61170437,1.0,0.141765994,0
0.0,9.052015007,1.0,1.29803075,0
0.0,42.01649709,1.0,0.245958731,0
0.0,2.666766921,1.0,2.608909716,0
1.0,39.04389896,0.0,0.943451703,0
1.0,2.023868471,1.0,0.155194243,0
0.0,86.57702924,1.0,0.432337293,0
0.0,17.52181539,1.0,0.696405507,0
0.0,22.72029136,1.0,7.762259094,1
0.0,18.18886508,0.0,1.341455979,0
0.0,1.758560653,1.0,0.239573686,0
0.0,0.678436117,1.0,2.030766495,0
0.0,30.03567872,0.0,13.049504070200001,0
0.0,16.88718248,1.0,0.189844474,0
0.0,156.6778485,1.0,0.834406854,1
0.0,9.19527697,1.0,8.115758357,1
0.0,25.41864976,0.0,4.752615047,0
0.0,2.092102632,1.0,1.316891903,0
0.0,7.810039308,0.0,1.216439504,0
0.0,4.054806556,1.0,13.049504070200001,1
0.0,2.208191172,1.0,3.083902487,0
0.0,12.23718526,0.0,0.883609322,0
0.0,193.7084405,0.0,0.485984047,0
0.0,16.50575105,1.0,0.831321785,0
0.0,13.83480914,1.0,6.438385117,1
0.0,2.46116274,1.0,1.619217835,0
0.0,8.632514969,1.0,1.360400759,0
0.0,71.12506618,1.0,1.199902537,0
0.0,2.779806121,1.0,0.319651458,0
0.0,4.729289355,1.0,2.645584632,0
0.0,96.65883113,1.0,0.477673145,0
0.0,39.29054467,1.0,3.857733074,0
0.0,68.57899594,0.0,0.950542193,0
0.0,3.744307295,1.0,0.519397699,0
0.0,5.449434855,1.0,1.637047177,0
0.0,7.723383538,0.0,0.423403841,0
0.0,2.434526402,1.0,2.579937848,0
1.0,9.116329993,1.0,12.29569423,0
0.0,0.5807563,1.0,0.072178537,0
0.0,7.049696417,1.0,1.805729511,0
0.0,80.85397293,1.0,3.422865475,0
0.0,43.13161802,0.0,0.022483555,0
0.0,6.763796282,1.0,0.519776906,0
0.0,12.51513873,1.0,0.685627139,0
0.0,11.22035276,1.0,0.631427849,0
0.0,16.85579022,1.0,0.272118266,0
0.0,0.936138438,0.0,0.309159835,0
0.0,4.084353008,1.0,5.002487423,1
0.0,14.35481708,1.0,1.217806361,0
0.0,17.36296322,0.0,2.834436251,0
0.0,2.91701938,0.0,0.549734308,0
0.0,12.63982511,1.0,0.451209017,0
1.0,57.46627671,0.0,1.127084492,0
0.0,6.075961899,0.0,1.847685792,0
0.0,14.57936676,1.0,0.729266024,0
0.0,10.24078617,1.0,3.407100633,0
0.0,6.027483561,0.0,2.183654299,0
0.0,2.257767098,1.0,2.67562288,0
0.0,4.585893547,1.0,0.661408089,0
0.0,9.147355728,1.0,0.712264944,0
0.0,1.054837573,1.0,0.673907938,0
0.0,2.023432708,0.0,0.183004845,0
0.0,10.47587033,1.0,2.977859606,0
1.0,5.0624983,0.0,0.789133842,0
0.0,9.017064232,1.0,1.230235565,0
1.0,1.930636458,1.0,1.457247277,0
0.0,14.32303261,1.0,0.732469774,0
0.0,3.184967447,1.0,3.741197813,0
0.0,8.588953365,0.0,2.109940284,0
0.0,3.037241934,1.0,0.278539985,0
0.0,6.509541997,0.0,1.002606749,0
0.0,8.958781357,1.0,3.157637888,0
0.0,3.839867709,1.0,1.556345767,0
0.0,1.226692749,1.0,0.591426704,0
0.0,18.95787042,1.0,1.206035848,0
0.0,47.95107394,0.0,0.082653774,0
0.0,4.807266494,0.0,1.006508106,0
0.0,3.77445181,0.0,0.533486995,0
0.0,13.11451875,1.0,0.195141526,0
0.0,9.230888313,1.0,1.184784179,0
0.0,1.400189106,1.0,2.937248035,0
0.0,22.75029723,1.0,1.781295466,0
0.0,13.00865161,1.0,0.850532185,0
0.0,10.9785802,1.0,3.406517682,0
0.0,5.361236813,1.0,1.091529749,0
0.0,16.27870269,1.0,0.400911713,0
0.0,44.6656562,0.0,0.838779624,0
0.0,48.41198492,0.0,0.492584396,0
0.0,54.98383543,1.0,0.288834642,0
0.0,11.92053602,1.0,0.507707737,0
1.0,40.40565243,0.0,0.745776318,0
0.0,132.086067,0.0,0.582206801,0
0.0,10.71082165,1.0,0.759728066,0
0.0,70.40648133,0.0,0.862249443,0
0.0,1.810916291,1.0,0.396426378,0
0.0,29.25968871,0.0,0.625799157,0
0.0,16.887622,0.0,5.081800807,0
0.0,29.41574503,1.0,0.39124614,0
0.0,37.13395117,1.0,0.621033737,0
0.0,3.146852714,0.0,0.65990448,0
1.0,22.12409107,1.0,0.47253261,0
0.0,13.65641906,1.0,0.252060849,0
0.0,1.423694683,0.0,0.428162538,0
1.0,3.147969423,1.0,2.750241959,0
0.0,4.545772008,1.0,1.864145159,0
0.0,255.25750790400008,1.0,6.731269263,1
0.0,4.75168336,1.0,8.947266383,1
0.0,3.540552366,1.0,0.814068696,0
0.0,14.00007164,0.0,7.195506436,0
0.0,40.81749099,1.0,0.43241101,0
0.0,13.28308162,1.0,3.423539416,0
0.0,34.80819075,0.0,0.645322842,0
0.0,63.82909153,0.0,0.387214013,0
0.0,2.109074521,1.0,0.257004768,0
0.0,42.78539759,0.0,0.51876514,0
0.0,18.26227402,0.0,2.338143888,0
0.0,42.73431944,0.0,2.608262318,0
0.0,9.867053016,0.0,2.465433009,0
0.0,46.51123057,0.0,2.871563958,0
0.0,1.555820535,1.0,0.368729444,0
0.0,0.836220052,1.0,6.409649522,1
0.0,6.377153169,1.0,3.553818789,0
0.0,3.226922897,0.0,2.655670477,0
0.0,18.69131627,0.0,0.477410304,0
0.0,16.74647503,1.0,2.536420837,0
0.0,3.579547135,1.0,0.161306328,0
0.0,87.79616807,0.0,5.560154845,0
0.0,2.002568907,1.0,4.718805762,1
0.0,3.660091248,1.0,7.51624493,1
0.0,11.06750274,0.0,0.962283375,0
0.0,34.14854941,1.0,0.223735477,0
0.0,3.136295644,1.0,0.632224493,0
0.0,1.220607709,1.0,3.761979722,0
1.0,21.72445247,1.0,0.489982403,0
1.0,0.721139734,0.0,2.567698062,0
0.0,6.714813937,1.0,3.30156482,0
0.0,18.20637598,0.0,0.56476586,0
0.0,5.79750211,1.0,0.932978869,0
1.0,2.013221185,1.0,8.627359792,0
0.0,42.36891011,0.0,0.381608678,0
0.0,9.263678072,1.0,0.546088456,0
0.0,5.217478059,1.0,1.267421544,0
1.0,1.764238888,1.0,0.137039191,0
0.0,16.08914649,1.0,1.490592644,0
0.0,61.91569792,1.0,2.419273517,0
0.0,4.023478721,1.0,1.095635063,0
0.0,19.76907141,1.0,0.20872354,0
0.0,5.726198581,1.0,0.421592324,0
0.0,3.257143404,1.0,0.383973815,0
0.0,0.852653177,1.0,0.694246773,0
0.0,0.270152808,1.0,0.857054232,0
0.0,13.22528478,0.0,2.304478095,0
0.0,33.36233981,1.0,1.14991773,0
0.0,58.10238454,1.0,1.778682001,0
0.0,20.63102166,0.0,1.637774929,0
0.0,5.741793518,1.0,4.425174201,1
0.0,18.0589383,1.0,0.999901636,0
0.0,71.5917655,1.0,0.304145403,0
0.0,57.97383733,1.0,3.040976751,0
1.0,3.62292787,1.0,1.55929384,0
0.0,23.13715114,1.0,0.942638474,0
0.0,1.469577687,1.0,0.658283226,0
0.0,12.10946721,1.0,0.804182545,0
0.0,50.64752419,1.0,0.355429663,0
0.0,2.567687102,1.0,2.398534462,0
0.0,7.354000574,1.0,2.145025472,0
0.0,6.166505158,1.0,2.077235665,0
0.0,2.131299793,0.0,0.454656588,0
0.0,7.468132332,0.0,1.796780457,0
0.0,19.68883656,1.0,2.299599326,0
0.0,3.224580856,1.0,3.049025665,0
0.0,72.40266018,1.0,0.88211114,0
0.0,33.87821335,0.0,0.676586712,0
0.0,6.367015379,1.0,2.714761834,0
0.0,2.083321105,1.0,0.849318216,0
0.0,5.942477497,1.0,5.842509839,1
0.0,4.123979984,1.0,0.229891722,0
0.0,43.3049863,1.0,2.189199965,0
1.0,2.730230239,1.0,0.502161124,0
0.0,1.60038589,1.0,2.507710997,0
0.0,15.12091863,1.0,0.542046647,0
0.0,8.816864595,0.0,0.152803575,0
0.0,0.360624916,0.0,0.867012431,0
1.0,10.92342952,1.0,1.129889008,0
0.0,1.308961577,1.0,8.421993545,1
0.0,7.417461262,0.0,0.248258456,0
0.0,20.0949847,1.0,1.557177172,0
0.0,18.12486862,0.0,7.068735975,0
0.0,41.0708431,0.0,1.472541775,0
0.0,3.969458378,0.0,0.257800061,0
0.0,8.719966004,1.0,0.547773038,0
0.0,32.56567014,1.0,0.902358411,0
1.0,26.9459715,0.0,1.699984954,0
0.0,73.0027412,1.0,2.284803862,0
0.0,1.671816552,0.0,0.991814648,0
0.0,0.08115634,1.0,0.153732419,0
0.0,16.88967929,0.0,0.682491721,0
0.0,6.934599656,1.0,0.197047296,0
0.0,187.7307366,0.0,0.226609539,0
0.0,22.6978498,1.0,1.527506474,0
0.0,5.984417257,0.0,4.546364718,0
0.0,17.04555615,1.0,0.660449561,0
0.0,2.176862582,0.0,3.270601429,0
1.0,19.54332238,0.0,0.528118598,0
0.0,21.55278774,1.0,4.142679791,1
0.0,3.489134033,1.0,0.769868805,0
0.0,41.65920626,0.0,0.516033851,0
0.0,5.932750598,0.0,1.219463816,0
0.0,9.820617925,1.0,0.427592705,0
0.0,15.59162823,1.0,0.571598857,0
0.0,3.620971888,1.0,1.589763435,0
0.0,8.040124145,0.0,9.753479579,0
0.0,6.361668874,1.0,4.870015408,1
0.0,77.92602736,1.0,0.598050616,0
0.0,6.453662655,1.0,0.754535932,0
0.0,5.165026727,1.0,1.199513452,0
0.0,1.570872545,1.0,0.367253928,0
0.0,12.91659682,0.0,0.912908209,0
0.0,2.772752339,1.0,1.135019997,0
1.0,2.428765509,1.0,0.066943486,0
0.0,14.71980099,1.0,1.057833324,0
0.0,61.4170195,1.0,0.112241224,1
0.0,5.490263169,0.0,0.346204769,0
1.0,32.42329345,1.0,0.628319124,0
0.0,25.81612287,1.0,1.619420299,0
0.0,9.929303775,0.0,0.785892719,0
0.0,2.604947345,0.0,0.563012402,0
0.0,13.59377073,0.0,1.754672543,0
0.0,4.652522765,0.0,0.561629193,0
1.0,11.3790956,1.0,2.582826987,0
0.0,0.722436902,0.0,2.882446761,0
0.0,8.43768735,1.0,2.761622675,0
0.0,44.96836993,1.0,0.412790042,0
0.0,10.84465327,1.0,1.834256239,0
0.0,3.494176598,1.0,0.359283001,0
0.0,4.526767926,0.0,5.105541279,0
0.0,40.75089444,0.0,0.184643033,0
0.0,12.05862475,0.0,1.75462992,0
0.0,7.851356129,0.0,3.85163929,0
0.0,5.301351029,1.0,1.486276137,0
0.0,64.75718127,1.0,3.289043992,0
1.0,6.69806429,1.0,10.08057075,0
0.0,2.850780552,1.0,3.903196998,0
0.0,1.085590777,0.0,0.523119066,0
0.0,18.61778252,0.0,0.331289598,0
0.0,4.526403079,0.0,11.1237148,0
1.0,15.31615679,1.0,0.550927655,0
0.0,0.84173126,1.0,9.965345164,1
0.0,19.95415775,1.0,1.308570582,0
0.0,16.18630744,0.0,4.275102661,0
0.0,2.127162561,1.0,6.371167095,1
0.0,9.30828309,1.0,3.21326278,0
0.0,8.15728332,0.0,0.101187676,0
0.0,3.351642046,0.0,1.490255105,0
0.0,47.65308517,1.0,0.821328736,0
0.0,3.860988408,1.0,0.71121401,0
0.0,2.027922315,0.0,0.769102835,0
0.0,70.36245183,1.0,1.5767838,0
0.0,12.63256109,1.0,0.833420567,0
0.0,20.00374989,0.0,0.124706236,0
0.0,37.36209163,1.0,0.129630411,0
0.0,12.58188544,0.0,12.19325375,0
0.0,2.626864425,0.0,1.621533014,0
0.0,1.740266103,1.0,0.516501178,0
0.0,3.769961515,1.0,1.422143769,0
0.0,1.175375173,0.0,0.908014281,0
0.0,34.30864405,1.0,2.418507462,0
0.0,15.32977249,0.0,0.709071847,0
0.0,7.431013184,1.0,0.217679754,0
1.0,2.563473785,1.0,1.507938602,0
1.0,0.901270728,0.0,1.94798382,0
0.0,4.588803434,1.0,0.930683763,0
0.0,5.051211919,1.0,5.320381389,1
0.0,7.535817045,1.0,0.619757067,0
0.0,44.85626826,1.0,1.101831235,0
0.0,17.19603354,0.0,0.113000727,0
0.0,18.51189868,0.0,0.35519471,0
0.0,76.00877046,0.0,0.453242922,0
0.0,19.76085856,1.0,1.597172401,0
0.0,4.241405974,1.0,2.389314045,0
0.0,54.15061176,1.0,1.428101576,0
0.0,68.79241263,0.0,1.940434177,0
0.0,6.64809613,1.0,0.523173119,0
0.0,2.822564014,1.0,1.649888077,0
0.0,10.75871791,1.0,0.361428882,0
0.0,17.29959006,0.0,0.079922426,0
0.0,5.020215309,1.0,2.413106124,0
1.0,17.41035999,0.0,0.960471387,0
0.0,34.24744061,1.0,3.65666037,0
0.0,20.38992784,1.0,1.01949361,0
0.0,8.250641348,1.0,2.33827144,0
0.0,10.56054332,1.0,0.98352757,0
0.0,5.740123356,1.0,0.487189798,0
0.0,0.406931723,0.0,0.206339976,0
0.0,28.92943411,0.0,8.837715444,0
0.0,3.350381522,0.0,0.243221661,0
0.0,29.38106974,0.0,2.155610304,0
0.0,14.72401654,0.0,0.455327256,0
0.0,18.95577178,0.0,10.31802784,0
0.0,0.721824776,1.0,0.062822338,0
0.0,75.49315738,1.0,1.469403754,0
0.0,4.837120007,1.0,0.487412631,0
0.0,5.280920647,1.0,1.44249455,0
0.0,4.909130982,0.0,1.844561224,0
0.0,2.85468495,1.0,0.765034407,0
0.0,4.938605823,1.0,0.535864065,0
0.0,88.75114787,1.0,3.607059919,0
0.0,9.368022732,1.0,1.612561486,0
0.0,2.018665721,0.0,1.089783881,0
0.0,9.130098565,1.0,0.153332212,0
0.0,17.08071141,1.0,4.57560055,1
0.0,18.25107644,1.0,0.563573703,0
0.0,26.14272204,1.0,0.346718735,0
0.0,8.098305098,0.0,2.286386206,0
0.0,33.51503332,0.0,0.207341851,0
0.0,72.4607857,0.0,0.768441812,0
0.0,26.93433611,0.0,3.075891181,0
0.0,8.059628551,1.0,1.208331382,0
0.0,17.28361313,0.0,2.789629581,0
0.0,107.0088691,0.0,2.428750781,0
0.0,31.58624811,1.0,1.240315671,1
1.0,10.25596774,1.0,2.326901761,0
0.0,5.398493066,1.0,0.463615161,0
0.0,11.51602492,0.0,0.656974707,0
0.0,11.81167276,1.0,1.630056254,0
0.0,2.99261849,1.0,0.379801962,0
0.0,6.374049849,1.0,6.044094772,1
0.0,7.987096178,1.0,0.700140125,0
0.0,2.689158331,1.0,1.352185497,0
0.0,6.412159127,1.0,1.230897333,0
0.0,2.94866956,1.0,4.767067091,1
0.0,26.31612031,1.0,0.97011836,0
0.0,7.491584011,1.0,1.164619213,0
0.0,29.79249193,0.0,1.207403805,0
0.0,8.938007331,0.0,0.33383988,0
0.0,15.92395922,0.0,4.311027118,0
0.0,3.271647509,0.0,0.039422255,0
0.0,86.83700526,1.0,0.60833049,0
0.0,46.37585229,0.0,0.70532445,0
0.0,9.129143254,1.0,0.709374367,0
0.0,5.956444323,0.0,0.901626753,0
0.0,10.18478287,1.0,0.377553079,0
0.0,1.120999044,0.0,0.887529758,0
0.0,12.1078164,1.0,0.268062253,0
0.0,10.74984172,1.0,1.497033879,0
0.0,8.458838981,1.0,1.05410832,0
0.0,26.17544831,1.0,0.725871421,0
0.0,43.39671994,1.0,0.477910033,0
0.0,1.919450237,1.0,8.132643741,1
0.0,13.16588444,1.0,0.75389058,0
1.0,12.17426895,1.0,0.371482519,0
0.0,7.389688583,0.0,1.009338484,0
0.0,3.519515775,0.0,0.73606123,0
0.0,1.485380211,1.0,2.672560406,0
0.0,17.61317558,1.0,0.321618821,0
0.0,2.451322772,0.0,0.53483966,0
0.0,5.313735146,0.0,0.382067656,0
0.0,11.31468914,1.0,1.996536432,0
0.0,1.964740152,1.0,2.31174742,0
0.0,12.3604975,1.0,0.269351894,0
0.0,12.49785385,0.0,8.466203793,0
0.0,11.24782275,1.0,0.73535792,0
1.0,3.242071699,1.0,1.24358716,0
0.0,70.83075188,1.0,1.27915853,0
0.0,36.39177296,0.0,0.34938766,0
0.0,13.03963864,0.0,1.796447018,0
0.0,8.546354014,1.0,7.931474904,1
0.0,11.43776068,1.0,1.447565373,0
0.0,18.94477869,1.0,1.005864867,0
0.0,5.517212513,1.0,1.932700139,0
0.0,1.542065848,1.0,1.513934027,0
0.0,20.28847931,0.0,1.82001236,0
0.0,113.2695299,0.0,1.289061998,0
